STID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
502020101,7,7,7,6,1,0,5,6,3,1,1,6,0,7,02,6,2,7,2,7,1,4,5,6,5,5,5,5,7,1
502020201,0,1,1,5,2,6,4,5,4,3,2,7,5,1,70,1,2,3,0,6,3,0,2,1,6,0,1,0,7,4
502020301,1,3,0,7,1,2,1,5,5,0,6,1,5,6,32,0,2,3,1,4,2,5,3,1,6,2,2,6,2,0
502020401,7,5,1,4,4,3,6,1,1,2,3,3,3,6,04,3,1,2,2,1,6,6,6,4,7,5,0,0,2,2
502030101,5,4,6,1,0,5,5,2,7,2,5,4,1,2,06,1,2,7,3,6,3,1,5,6,3,6,3,6,0,5
502030102,6,3,6,6,2,5,0,4,6,6,6,5,2,7,03,4,7,2,0,0,6,6,3,4,5,0,4,7,3,0
502030201,5,3,7,4,2,5,5,2,5,3,2,4,4,1,36,0,4,5,6,5,4,6,4,6,3,0,4,3,2,7
502030202,5,4,2,3,1,5,2,2,1,2,4,0,0,1,37,3,6,0,6,2,4,0,0,6,3,3,5,3,3,1
502030301,7,2,5,1,7,3,5,4,2,0,7,2,4,6,27,1,6,2,5,1,0,4,3,1,3,1,2,1,3,5
502030302,4,6,1,6,7,3,5,0,4,6,2,0,3,3,32,4,1,4,4,4,2,0,7,1,2,2,0,5,6,1
502030401,5,4,1,3,4,1,0,7,1,0,4,3,2,7,30,1,0,1,2,4,2,1,4,5,1,5,0,2,1,7
502040101,0,5,1,2,0,7,5,4,3,7,6,5,5,3,65,7,2,3,0,6,5,4,5,2,7,0,5,5,0,7
502040102,1,3,3,2,4,4,2,5,3,7,2,6,4,2,33,6,6,2,7,1,0,5,7,3,7,1,5,4,3,1
502040201,7,0,1,4,6,7,5,7,2,7,1,7,0,2,54,2,6,2,4,2,4,3,7,1,5,5,5,7,5,5
502040301,7,7,1,7,5,5,0,4,0,5,3,0,4,6,56,0,5,3,3,1,2,3,2,6,1,7,2,0,2,1
502050101,0,3,4,4,6,1,1,7,7,2,4,7,5,6,15,7,2,0,2,4,6,3,0,0,4,2,3,4,3,1
502050201,2,2,1,3,7,6,6,2,6,0,2,4,2,6,70,4,5,7,7,5,5,4,2,1,3,0,4,0,2,4
502050301,2,7,6,3,4,6,2,4,2,1,7,4,5,0,46,6,1,7,2,6,5,4,4,2,6,4,7,4,3,3
502050401,6,6,5,2,7,6,0,5,2,5,4,0,2,4,05,7,7,6,3,0,5,4,1,5,5,1,7,3,7,6
502050501,5,1,1,5,5,0,1,6,5,1,2,1,4,6,10,5,7,4,0,6,4,4,0,2,5,2,3,6,6,5
502060101,0,4,5,5,1,1,1,5,4,1,4,2,0,0,57,6,1,4,5,6,3,2,1,1,5,3,5,6,2,5
502060201,2,0,1,7,5,0,2,7,2,6,1,4,1,4,51,0,5,1,2,6,2,2,2,0,1,6,2,0,0,5
502060202,6,7,0,4,7,4,0,2,3,0,6,3,4,6,46,4,0,5,1,7,2,0,0,1,2,5,7,7,3,5
502060301,3,3,0,1,2,4,1,1,0,6,2,6,6,1,52,5,4,1,6,5,3,7,2,6,3,7,6,1,0,5
502070101,7,4,0,1,2,3,4,5,6,1,2,1,5,2,12,1,3,4,4,5,7,0,2,2,7,3,4,5,7,0
502070201,2,0,7,5,2,5,0,4,6,7,7,6,4,0,04,3,4,2,5,5,7,7,0,0,3,7,1,1,7,3
502070202,1,4,0,1,2,1,6,4,2,4,4,0,4,2,15,1,0,0,5,6,0,6,6,1,7,4,6,2,2,2
502070301,7,5,6,6,5,2,3,4,1,2,6,2,2,0,70,0,6,1,4,4,0,6,7,3,7,5,6,2,0,4
502070401,1,5,0,4,0,7,3,4,7,4,6,0,1,5,37,0,0,3,7,0,1,0,3,4,1,5,2,1,0,1
502080101,5,4,1,6,7,3,0,5,7,1,2,2,0,6,52,3,2,0,6,4,4,5,1,1,1,0,5,1,5,1
502080201,5,7,7,0,3,1,0,6,1,4,0,5,5,1,67,2,0,6,7,1,4,5,2,0,7,3,6,2,4,7
502080301,0,3,1,6,1,2,1,2,2,0,0,4,7,2,63,2,4,4,3,1,4,7,7,0,2,5,3,3,0,6
502080401,0,5,5,6,4,2,0,4,0,7,2,6,5,3,64,6,1,0,2,0,7,4,3,3,7,4,4,3,6,2
502080501,4,3,2,4,2,7,2,7,2,7,5,2,0,1,14,3,4,2,1,7,4,0,1,6,3,4,1,1,4,2
502080601,0,7,7,5,3,5,3,7,3,6,0,0,5,6,42,5,0,5,5,7,3,0,3,5,7,3,5,4,5,3
502080701,4,5,5,3,6,2,5,5,3,5,0,6,3,1,46,5,7,3,2,1,1,4,7,3,4,5,3,7,3,0
502080801,1,5,5,0,3,2,1,7,3,5,7,3,5,5,51,1,1,2,5,2,4,6,0,5,0,3,3,0,0,1
502090101,3,4,4,1,0,7,7,3,0,3,0,5,2,2,06,7,1,1,0,5,1,7,0,0,2,3,1,5,1,5
502090201,6,2,6,1,6,5,6,5,3,2,0,6,4,6,32,0,5,6,3,6,2,6,7,6,1,4,4,6,0,1
502090301,7,4,4,3,6,7,4,6,0,4,6,5,3,1,31,2,7,7,5,0,1,3,2,1,3,2,6,1,5,3
502090401,6,2,2,3,6,3,5,3,4,3,4,0,4,2,77,7,0,3,3,5,5,1,2,0,7,5,6,4,3,1
502090501,4,4,3,6,3,5,1,1,1,2,6,6,4,4,11,4,6,2,3,3,2,3,4,4,5,1,2,2,7,4
502090502,4,2,5,0,2,3,6,0,1,6,2,0,5,0,40,4,3,7,7,0,0,5,1,3,4,5,0,6,3,6
502100101,5,2,0,3,6,2,6,2,5,7,5,5,5,1,10,6,3,0,2,2,0,7,1,3,1,1,1,2,4,5
502100201,3,1,1,3,3,3,4,0,2,3,6,0,0,6,06,3,7,6,3,5,1,4,0,1,4,4,5,5,7,4
502100202,0,4,7,7,4,4,4,0,6,2,1,6,7,1,03,7,1,1,4,6,2,4,1,0,2,1,2,1,3,3
502100301,5,2,0,7,3,7,3,2,3,4,3,0,5,5,15,7,3,3,1,1,0,7,7,1,3,2,1,3,3,5
502100401,7,0,6,7,7,6,2,7,0,5,7,3,2,7,53,4,3,0,2,0,1,7,7,3,4,6,2,0,4,0
502110102,4,5,3,3,0,2,4,4,5,5,7,6,6,7,13,6,2,5,6,0,6,7,5,4,3,3,3,1,0,2
502110201,4,4,7,6,4,4,1,1,0,0,0,4,3,2,26,2,6,1,0,2,3,4,7,6,2,5,7,5,6,2
502110301,4,4,2,7,7,0,4,6,3,5,6,3,7,5,17,5,1,1,6,4,0,6,3,1,2,6,1,4,2,1
502110401,1,3,7,2,4,5,6,4,1,6,3,6,0,1,04,7,0,6,5,7,2,6,2,4,0,7,4,6,2,5
502110501,1,7,6,6,4,0,6,3,0,0,6,2,2,5,65,7,6,2,1,5,6,2,6,6,3,5,4,4,5,1
502120101,1,6,0,2,1,7,7,7,3,5,2,2,7,1,33,4,2,4,5,0,6,4,4,5,3,7,2,6,1,6
502120102,0,1,2,5,5,5,7,0,5,4,2,4,0,5,35,7,1,2,3,2,7,2,6,1,2,5,5,4,0,1
502120201,3,5,6,6,1,0,1,6,0,1,7,7,2,1,77,5,3,6,4,3,4,3,1,4,7,6,2,5,1,6
502120202,3,6,3,1,1,6,7,4,5,3,6,7,2,5,30,7,3,4,5,2,7,0,7,2,6,0,0,2,1,4
502120203,0,4,3,7,4,1,2,0,5,3,7,3,5,0,16,1,4,5,1,4,1,0,1,1,2,0,4,6,0,5
502130101,7,2,7,5,5,7,6,1,7,4,0,5,3,2,35,1,5,0,0,4,4,1,6,0,3,2,1,4,5,2
502130102,6,0,3,0,7,1,5,5,0,4,1,4,2,7,15,4,5,7,0,4,1,6,3,2,4,1,1,6,1,5
502130201,5,4,1,4,2,1,3,5,7,1,4,6,2,0,53,7,4,5,2,5,7,5,1,4,7,3,1,3,6,3
502130301,6,2,2,0,5,0,2,0,2,7,0,1,7,6,10,7,0,2,7,5,0,2,1,0,6,3,5,2,6,2
502130401,5,7,7,4,2,0,3,6,3,3,5,3,0,1,42,4,4,0,4,5,0,0,3,0,1,3,6,7,2,2
502130501,2,4,4,5,0,4,1,7,7,7,1,4,2,7,71,7,1,2,5,1,1,1,4,5,7,6,5,5,2,2
502140101,3,6,6,0,6,3,4,3,5,2,7,0,1,4,56,2,7,7,7,6,5,1,2,2,3,5,7,4,0,2
502140201,2,4,7,5,4,0,6,2,0,0,2,4,0,2,20,3,5,0,2,6,4,3,2,3,6,6,3,1,7,7
502140301,3,2,7,5,5,3,2,2,5,4,3,7,6,4,47,2,5,3,0,4,5,4,0,5,0,6,5,0,4,4
502140401,5,4,6,5,0,3,7,7,1,3,2,7,3,7,52,4,2,3,5,2,4,2,5,1,6,4,0,0,2,1
502150101,5,1,5,6,5,6,4,0,7,5,3,2,6,1,31,3,6,3,4,3,4,1,2,6,7,3,1,4,4,5
502150102,0,5,5,0,5,7,6,1,2,5,7,3,1,0,12,6,3,7,7,1,4,4,5,0,5,3,7,1,6,5
502150201,6,0,1,6,2,6,2,7,7,1,3,4,6,0,04,5,2,5,1,5,3,4,5,4,5,2,7,1,2,3
502150202,3,1,0,6,7,0,1,2,2,5,4,3,6,5,54,7,2,5,6,1,5,4,1,6,3,3,2,0,0,7
502160101,3,0,3,1,5,4,6,7,5,7,6,1,7,3,65,3,2,3,4,4,6,2,1,1,7,4,4,3,4,2
502160102,6,6,5,3,0,0,4,5,3,5,5,4,4,4,56,7,0,7,4,4,0,0,4,3,6,6,2,5,6,7
502160201,3,2,3,2,5,6,7,5,6,7,2,0,1,1,27,5,0,3,2,0,1,7,4,1,3,3,2,3,5,0
502160301,1,5,2,5,4,2,2,7,6,4,6,4,0,2,52,7,3,6,0,4,0,1,4,3,6,4,1,5,2,5
502160302,4,4,0,4,1,1,3,7,4,5,5,5,0,4,55,1,0,7,4,1,6,6,2,5,4,2,3,3,6,7
502170101,5,6,1,3,6,6,1,3,0,7,5,1,4,6,72,1,7,6,4,4,7,3,3,2,6,7,1,7,7,0
502170102,0,2,7,2,1,3,4,4,2,4,0,3,0,0,63,5,2,2,7,7,5,4,5,2,5,3,2,2,4,2
502170201,2,6,1,0,7,2,5,5,4,2,5,3,0,7,36,4,5,4,4,7,1,5,4,2,1,2,4,2,0,4
502170202,1,1,2,1,5,1,5,1,7,6,7,1,5,5,57,5,5,0,7,7,0,3,7,7,1,4,4,1,6,7
502170301,2,3,0,4,2,0,6,4,1,3,4,2,5,7,01,2,3,2,5,7,4,7,3,0,7,5,7,0,0,0
502170401,6,6,4,0,7,3,5,5,6,3,7,4,1,7,33,7,0,3,7,5,2,6,7,2,1,3,6,2,4,7
502170501,5,0,0,4,3,7,4,0,4,2,1,0,2,7,22,2,7,6,5,5,6,4,7,7,5,0,4,6,2,6
502170601,3,5,5,2,2,1,2,3,4,1,3,5,2,4,11,2,0,0,0,6,5,7,4,1,3,3,7,0,1,7
502180101,7,1,7,5,3,4,2,6,2,1,4,2,0,7,33,3,2,0,4,0,6,5,6,0,1,3,7,2,1,6
502180201,1,0,5,6,6,6,7,2,7,4,7,0,2,1,50,7,6,1,3,5,5,7,3,4,0,1,2,2,6,3
502180202,3,7,2,7,2,5,6,5,7,5,5,5,4,4,53,7,7,4,3,4,0,6,5,1,4,4,4,3,0,7
502180203,6,5,3,0,4,4,3,3,6,1,1,6,4,0,55,0,7,7,0,3,7,4,0,2,6,1,4,5,5,4
502180301,6,0,7,2,0,2,0,3,4,0,2,2,1,1,12,5,1,3,1,1,0,7,4,3,2,6,4,5,7,3
502180401,3,4,4,2,7,5,3,5,0,0,7,2,5,5,41,5,4,2,3,3,1,4,5,5,7,1,5,1,6,4
502180501,1,7,2,3,2,2,1,5,4,2,3,7,1,0,35,1,7,6,1,5,7,5,1,7,0,0,3,3,0,2
502180601,3,0,6,5,5,5,0,0,3,7,7,0,0,3,00,6,5,2,4,6,5,0,0,5,6,5,3,3,0,5
502180701,1,6,5,5,0,2,4,5,2,4,1,0,5,7,70,1,6,1,6,1,0,5,4,6,3,6,2,4,5,0
502180702,7,3,7,4,0,7,6,7,6,6,2,6,4,1,06,6,2,6,7,2,6,0,1,7,2,2,4,5,2,4
502180801,5,7,7,4,5,2,1,0,6,1,1,0,2,1,62,6,4,2,0,2,4,2,0,5,4,3,3,5,1,3
502180901,1,7,3,7,6,0,5,5,7,0,5,6,0,1,14,6,2,7,1,1,4,5,1,4,2,6,6,4,4,6
503010101,5,2,3,5,1,5,4,1,7,7,5,7,1,5,10,0,2,1,6,4,5,6,5,0,1,0,5,4,5,2
503010102,0,0,7,1,4,2,5,7,6,1,2,7,0,5,45,4,3,7,3,0,4,7,7,6,2,1,4,2,5,6
503010201,5,7,6,2,2,1,3,5,7,1,2,5,2,4,64,0,6,5,7,7,4,6,6,4,3,2,6,4,6,3
503010301,2,6,2,0,2,7,1,2,0,6,4,1,2,2,32,6,7,5,3,4,1,1,5,4,3,6,1,2,0,5
503010401,4,6,5,5,7,7,0,4,1,7,1,1,1,4,05,7,7,6,1,5,7,1,7,7,3,3,7,3,1,4
503010402,6,4,0,4,4,5,2,7,2,2,7,3,1,4,20,5,2,0,5,0,5,5,3,5,1,2,7,7,6,4
503010501,2,2,3,5,1,6,5,7,0,2,5,1,2,1,60,3,5,0,2,4,3,7,0,6,3,7,2,6,3,6
503010601,6,5,1,5,4,6,4,3,6,3,7,2,7,6,66,5,2,0,7,4,1,0,7,7,3,4,4,2,5,5
503010602,2,6,3,6,4,3,7,4,5,5,2,6,7,5,03,7,4,5,5,3,2,6,3,4,6,0,4,5,7,6
503010603,7,4,3,6,3,2,0,1,3,1,1,6,2,3,72,0,3,4,7,6,1,0,6,5,4,2,2,4,5,7
503020101,0,2,5,4,2,4,5,5,3,3,1,5,6,0,42,2,3,5,7,1,0,5,6,2,6,5,0,5,1,5
503020201,4,0,6,6,0,2,0,2,4,1,4,4,5,5,53,0,3,0,4,4,0,3,3,7,1,5,3,0,6,6
503020301,4,5,5,1,4,7,7,0,3,0,1,2,5,5,41,2,4,6,5,6,4,2,0,7,6,2,2,4,3,6
503020302,2,5,6,7,6,3,1,2,0,2,1,4,6,0,05,0,7,7,1,5,4,7,7,0,2,5,2,3,0,2
503020401,6,1,5,6,1,6,5,1,4,3,0,5,4,2,40,1,0,0,1,3,2,4,6,3,1,3,4,6,2,0
503020402,7,5,1,1,4,5,1,4,1,2,7,4,6,7,16,3,0,4,5,0,3,7,6,2,4,2,0,6,6,3
503020501,3,0,4,4,3,4,6,3,4,4,1,5,6,3,25,5,4,5,0,6,6,5,6,7,1,5,1,3,3,4
503020601,5,2,0,0,2,4,2,4,5,1,4,0,1,5,72,2,7,1,4,1,0,2,0,7,7,5,5,3,5,3
503020602,5,1,7,4,7,0,2,1,0,5,1,1,4,1,55,5,3,2,5,5,5,7,0,7,3,4,3,2,4,6
503030101,2,2,1,0,3,1,4,7,5,4,3,1,3,5,36,7,3,0,0,6,5,7,3,7,7,1,4,4,4,1
503030201,5,6,4,2,0,5,6,0,1,6,5,6,0,7,36,4,7,1,5,5,2,4,4,4,5,6,1,7,3,6
503030301,3,1,3,6,5,5,2,6,0,5,0,2,1,1,20,1,5,4,0,0,6,3,3,1,6,2,3,4,6,5
503030302,2,0,3,5,7,3,5,1,1,3,1,5,1,4,40,0,1,5,4,0,2,0,6,4,0,1,3,5,4,6
503030401,3,7,0,1,2,5,0,6,2,7,1,3,2,4,27,5,5,1,2,3,0,1,0,2,0,7,0,0,2,5
503030501,7,4,4,4,4,5,2,5,7,6,3,2,7,3,05,5,3,5,4,3,1,0,6,7,1,0,7,4,0,5
503030601,4,0,1,0,7,4,0,4,5,7,7,6,1,1,13,7,0,3,0,2,4,3,3,6,6,4,3,2,0,2
503030701,3,5,1,0,2,5,0,3,6,3,5,0,6,0,54,2,5,7,5,5,2,2,4,1,1,3,5,5,7,0
503040101,4,3,2,3,4,0,1,4,3,2,5,2,7,1,62,0,5,4,1,7,0,7,0,5,6,6,4,7,5,5
503040201,7,4,2,1,5,0,5,1,5,0,7,6,2,2,23,6,1,4,6,6,4,4,2,6,4,1,1,3,7,4
503040202,4,7,0,6,6,3,0,2,7,5,1,7,1,4,16,7,4,1,6,0,0,0,7,5,3,0,0,7,5,5
503040203,6,1,2,3,7,4,0,1,2,7,4,2,2,7,23,4,7,4,7,7,0,3,7,7,3,6,0,4,1,6
503040301,7,7,1,1,1,4,3,1,5,1,1,3,7,2,06,0,5,4,4,1,2,1,0,6,2,0,1,5,6,0
503040401,1,4,5,3,5,6,6,4,1,0,2,0,6,1,67,7,0,7,1,3,3,1,2,0,4,5,2,5,4,3
503040501,0,5,1,3,2,1,6,1,7,1,3,0,7,5,13,0,1,7,0,2,6,0,3,2,0,3,7,7,1,0
503040601,1,3,5,6,1,0,3,7,7,5,6,5,7,3,36,0,7,4,6,6,1,3,3,2,2,5,0,7,6,2
503050101,7,7,6,5,3,3,7,7,4,0,2,7,4,7,10,5,0,4,0,0,7,1,5,7,4,5,1,4,4,5
503050201,1,3,0,3,6,5,5,0,1,0,1,6,0,0,67,4,4,1,2,1,3,3,2,5,2,5,3,5,3,2
503050202,5,5,0,1,3,1,7,5,5,4,7,1,7,7,37,2,0,5,6,7,3,5,6,1,7,3,2,4,1,4
503050301,7,7,3,2,1,2,0,2,6,4,3,3,5,7,42,0,5,2,1,5,0,6,2,6,4,3,3,6,1,1
503060101,3,1,7,2,1,5,6,4,0,7,4,2,4,5,47,4,2,1,0,1,4,0,7,4,4,7,7,6,2,4
503060102,5,3,1,2,7,2,3,1,1,4,4,3,7,1,17,2,6,2,2,2,4,4,7,4,1,5,3,1,1,4
503060201,4,4,3,0,2,3,6,1,7,4,2,7,4,3,66,1,4,0,5,4,2,2,2,7,5,6,5,5,4,2
503060202,6,3,6,1,1,4,1,7,6,7,2,1,4,5,46,0,6,6,6,6,0,1,2,4,5,4,1,2,0,4
503060203,6,0,5,3,5,4,4,6,3,3,7,6,6,7,26,7,2,1,3,2,4,4,1,4,1,4,5,4,4,0
503060301,7,0,5,4,1,2,0,5,5,3,3,2,7,2,20,0,7,7,3,0,7,3,2,4,6,5,4,6,7,7
503060302,3,2,7,6,7,3,1,2,1,2,5,3,0,2,50,2,0,3,5,2,3,2,0,1,5,6,6,6,5,6
503060401,1,1,4,4,5,4,3,1,2,5,3,4,5,5,12,7,0,5,7,7,7,0,1,7,4,6,1,4,0,1
503070101,2,5,6,7,4,3,7,6,0,3,4,0,5,7,76,6,2,5,4,3,3,0,6,0,5,2,6,0,3,7
503070102,2,2,4,6,4,7,4,2,1,3,5,2,7,4,72,5,7,2,4,7,2,0,3,3,1,7,0,1,5,0
503070103,5,0,7,2,1,1,0,0,4,3,4,6,0,0,76,6,0,0,5,7,4,4,7,6,5,1,5,1,2,6
503070201,1,1,1,4,0,3,0,3,5,3,7,4,1,2,26,7,0,0,4,3,4,5,3,7,7,0,6,5,3,5
503070202,5,4,6,6,2,5,1,4,5,7,2,0,0,6,41,0,6,7,2,2,5,0,4,1,1,4,3,4,0,6
503070301,5,0,6,6,5,1,3,3,6,1,2,7,5,0,46,4,2,7,5,3,0,3,0,5,2,7,5,0,5,3
503070401,1,3,3,7,4,3,4,1,2,1,7,6,0,1,24,1,1,7,0,5,3,3,3,1,3,6,2,4,3,3
503070402,3,1,5,1,4,4,3,0,5,0,1,4,1,5,06,5,6,7,4,1,2,3,0,5,6,4,0,6,6,3
503080101,5,7,3,1,3,1,1,1,0,3,2,5,5,1,45,1,2,2,0,0,4,3,7,4,6,5,1,5,5,7
503080102,0,1,4,3,5,1,2,0,0,6,1,3,3,6,45,5,6,1,6,4,2,1,7,1,0,3,4,5,3,6
503080201,3,3,0,1,6,4,0,3,7,3,6,3,5,1,47,5,5,4,4,5,4,0,4,6,5,6,4,5,0,2
503080301,2,2,2,0,3,1,7,5,4,6,4,6,6,4,07,6,0,3,3,7,2,0,4,5,7,2,6,4,6,1
503080401,7,7,0,1,0,3,7,4,6,5,4,5,6,6,12,7,4,1,5,6,2,2,2,2,7,1,3,0,0,6
503090101,7,7,3,3,4,4,7,1,7,6,3,4,4,4,53,4,2,0,3,0,1,6,0,5,1,7,6,1,6,0
503090102,5,3,6,0,7,0,0,5,7,6,3,7,4,3,36,2,0,2,5,7,7,2,1,0,4,0,6,3,6,1
503090103,4,1,7,5,5,0,1,5,4,4,5,7,1,1,31,1,4,2,1,3,2,0,2,3,4,7,6,5,7,5
503090201,3,0,4,3,6,1,0,0,2,2,5,3,5,1,73,6,0,1,2,4,4,3,6,3,6,4,1,1,2,1
503090301,3,1,4,0,4,4,2,6,4,0,2,0,4,7,22,6,1,6,1,5,1,1,6,6,0,2,5,2,3,7
503090401,6,6,5,6,7,3,6,2,1,3,7,1,6,6,64,7,2,7,6,5,0,3,3,0,7,1,6,7,7,0
503090402,7,7,5,2,4,7,7,1,4,7,0,6,0,0,65,0,7,7,6,6,7,2,6,3,4,2,0,0,3,7
503090501,4,7,1,4,5,0,7,3,1,7,0,6,3,6,72,1,7,6,4,5,7,2,3,2,4,7,0,5,0,4
503090502,4,2,3,4,7,2,1,2,2,3,0,2,0,6,16,7,6,1,0,3,2,0,2,3,1,0,4,0,2,6
503090601,3,2,3,7,4,4,6,6,4,1,3,1,3,5,60,3,7,2,1,3,1,0,2,0,2,1,3,4,6,0
503090701,2,4,3,7,2,0,3,0,6,5,7,6,5,0,24,7,5,0,4,3,6,1,7,1,2,7,4,4,5,2
503090702,6,3,1,6,7,7,7,3,4,7,6,2,7,4,61,0,4,5,7,6,3,5,1,0,3,6,7,0,1,0
503090801,1,4,5,3,2,6,4,2,0,6,6,5,3,4,03,7,5,4,6,5,7,3,4,7,0,7,5,1,5,5
503090901,6,6,1,6,3,3,3,4,3,6,5,2,6,3,73,7,4,3,5,7,5,7,3,2,5,3,2,7,6,4
503100101,1,3,6,7,1,0,5,5,1,6,7,2,1,1,23,3,4,4,6,7,3,2,4,7,7,3,6,5,2,7
503100102,1,5,7,6,3,7,4,4,0,5,2,1,6,0,01,7,3,2,3,2,6,6,4,4,7,3,1,4,4,6
503100201,3,2,5,5,4,1,7,3,3,6,4,3,4,4,66,1,4,6,4,6,7,0,0,2,4,0,4,7,3,3
503100202,7,7,3,7,7,5,7,6,4,4,3,3,3,4,51,5,3,7,1,3,3,7,3,0,0,4,6,7,0,7
503100301,1,3,2,7,1,1,1,7,6,2,0,2,3,5,73,2,3,7,5,3,4,2,1,6,4,1,0,5,0,1
503100401,2,0,0,1,4,2,2,3,7,0,6,6,5,1,23,1,3,5,0,0,4,2,6,6,1,5,6,5,2,1
503110101,0,0,3,5,5,2,2,5,1,0,0,0,3,4,72,0,6,3,0,5,2,2,2,5,7,6,1,1,5,6
503110201,3,2,3,3,1,4,1,0,7,3,6,0,4,5,25,2,4,5,3,6,6,4,0,0,1,0,6,2,0,5
503110301,4,3,1,3,7,7,3,1,5,0,5,0,1,3,60,0,4,7,5,4,0,0,6,3,5,5,5,4,2,0
503110401,7,4,0,2,0,5,7,7,5,5,5,1,1,3,41,6,6,7,6,6,1,7,4,3,5,1,0,4,5,2
503120101,3,6,6,5,3,2,6,4,3,6,3,5,6,6,25,6,3,3,5,0,3,5,7,4,5,2,2,7,4,6
503120201,7,2,2,6,5,4,5,6,7,3,4,6,6,6,02,2,7,1,0,3,2,1,7,6,5,4,6,2,4,5
503120301,4,7,0,1,6,1,1,1,0,1,5,1,6,1,12,3,3,0,0,5,7,6,5,3,3,6,3,3,7,0
503120401,1,4,5,6,3,6,6,5,6,2,0,3,3,2,51,0,5,1,0,3,2,3,5,3,0,3,2,0,1,2
503120501,4,7,2,6,2,0,4,7,7,6,3,0,6,4,20,0,7,5,3,4,1,1,0,0,6,2,7,3,5,4
503120601,4,6,4,4,4,5,7,3,1,3,0,6,5,6,40,7,1,4,6,4,5,2,6,5,6,3,6,0,5,3
503120701,3,1,5,3,5,6,6,0,3,7,3,0,0,4,52,0,3,1,2,3,6,5,4,2,5,6,5,2,4,6
503130101,0,0,5,3,0,7,6,7,4,4,4,3,5,3,24,6,2,3,1,1,5,0,0,6,4,3,4,3,1,5
503130102,0,7,4,2,2,2,3,1,2,3,2,1,2,3,76,1,0,0,6,1,5,7,0,2,0,1,0,3,5,0
503130201,4,4,4,3,2,5,2,0,2,5,3,5,7,4,35,0,5,4,2,3,5,3,5,2,1,2,6,5,0,5
503130301,3,0,0,4,4,0,1,6,4,7,3,2,6,3,63,2,1,4,5,3,3,1,0,1,2,7,6,0,7,2
503130302,3,0,7,2,4,4,7,4,7,0,7,0,5,3,34,5,4,5,7,2,7,0,3,2,1,4,2,5,5,2
503130401,2,1,0,0,7,6,0,1,7,6,2,1,4,5,43,3,3,1,4,3,4,4,7,6,5,4,0,6,0,1
503130402,6,1,2,7,7,7,4,3,3,1,5,7,7,5,43,1,0,2,6,1,5,4,1,1,3,5,3,1,0,1
503130501,4,5,1,1,7,4,3,6,7,0,5,1,2,3,54,2,1,5,7,3,2,7,2,6,0,6,7,3,7,3
503130601,6,7,2,2,7,7,2,3,5,2,0,2,4,1,40,5,3,2,4,6,0,2,6,7,5,2,5,2,7,6
503130701,5,1,2,0,1,6,4,6,7,4,6,7,6,3,05,3,0,2,6,1,2,5,5,4,5,5,7,6,7,1
503130801,3,4,4,3,7,0,0,7,7,6,3,3,1,6,57,4,7,5,5,6,2,0,3,3,7,7,4,4,0,6
604010101,3,2,6,6,5,6,4,0,4,0,7,5,0,3,07,0,5,2,7,3,1,1,3,1,0,2,0,7,0,6
604010102,4,4,5,1,5,1,4,6,4,6,3,0,4,6,61,2,7,6,5,5,7,6,7,2,3,5,4,0,5,6
604010103,7,4,2,3,4,1,0,3,4,6,4,0,1,0,42,2,6,5,2,7,0,5,4,2,1,6,0,6,5,0
604010104,1,6,3,2,7,0,3,4,1,1,2,4,2,3,42,0,7,7,6,0,4,0,0,6,3,6,5,2,6,0
604010105,1,5,7,3,2,3,0,7,6,0,4,0,5,2,37,7,6,7,7,2,1,5,7,4,4,4,2,1,5,3
604010201,6,2,2,7,7,1,0,6,6,2,1,3,3,0,50,0,5,0,5,7,2,5,4,6,4,5,6,3,6,6
604010202,6,5,5,3,4,5,4,0,1,4,4,2,1,1,71,1,1,2,0,1,7,0,0,6,6,3,7,0,3,1
604010203,1,4,4,6,5,5,6,4,2,1,0,5,4,3,45,0,4,4,2,4,0,2,4,3,2,7,2,7,5,5
604010204,7,7,5,4,3,0,4,2,3,2,7,1,0,7,54,4,2,6,0,7,4,6,7,3,0,6,2,5,4,2
604010205,2,7,0,3,6,6,5,2,3,4,7,3,2,6,10,5,6,5,5,4,4,3,2,4,1,0,6,5,0,2
604010206,2,0,2,6,0,3,0,6,6,5,5,1,5,3,00,6,6,7,6,1,6,0,2,7,1,0,2,4,0,7
604010301,7,5,4,1,7,4,5,7,1,1,2,3,1,1,44,6,7,2,7,7,5,0,6,6,3,7,0,0,3,6
604010302,3,1,3,5,5,7,6,0,6,2,6,1,0,5,40,6,6,4,3,2,7,5,7,2,4,0,1,0,7,4
604010303,1,4,3,2,6,3,1,6,6,4,7,1,6,4,77,2,0,3,1,6,5,5,3,7,6,2,4,3,2,1
604010304,2,6,7,7,0,7,5,0,0,1,4,4,2,4,11,6,1,5,6,4,5,3,2,3,2,2,1,6,5,4
604010305,6,6,4,1,1,6,7,1,5,2,2,0,6,1,56,0,5,6,0,3,3,0,4,4,4,5,5,4,4,4
604010306,1,3,6,3,7,3,0,4,0,7,0,1,4,1,74,7,1,2,0,6,6,4,0,2,3,7,1,4,6,6
604010401,6,3,1,1,2,2,7,2,3,7,3,7,1,4,12,7,3,1,6,5,7,5,4,2,1,2,1,5,1,7
