LONG,LAT,F_NAME,HMIS_,DIST,DIVISION,F_TYPE,AGENCY
37.114415,-0.052703,KAHURURA DISP,458,NYERI,KIENI EAST,4,MOH
36.882433,-0.532433,KAIRUTHI DISP,4372,NYERI,OTHAYA,4,MOH
37.114415,-0.052703,KAMBURAINI DISP,3149,NYERI,KIENI EAST,4,MOH
36.931145,-0.514689,KAMOKO SUB HEALTH CENTRE,459,NYERI,OTHAYA,3,MOH
37.103604,-0.628829,KARABA DISP,460,NYERI,MUKURWE-INI,4,MOH
37.12141,-0.47896,KARATINA MISSION DISP,461,NYERI,MATHIRA,4,MISS
37.12943,-0.47339,KARATINA SUB-DISTRICT HOSPITAL,495,NYERI,MATHIRA,1,MOH
36.781123,-0.12324,KAREMENO DISP,3146,NYERI,KIENI WEST,4,MOH
36.8875,-0.578853,KARIKO DISP,462,NYERI,OTHAYA,4,MISS
36.98231,-0.52123,KARIMA DISP,463,NYERI,OTHAYA,4,MISS
36.946396,-0.590991,KIAGUTHU DISP,3152,NYERI,OTHAYA,4,MOH
36.935586,-0.576577,KIAMUYA DISP,4373,NYERI,OTHAYA,4,MOH
36.83784,-0.451351,KIANDONGORO DISP,464,NYERI,TETU,4,MOH
37.00315,-0.37923,KIGANJO MARKET DISP,466,NYERI,MUNICIPALITY,4,MOH
36.911123,-0.381122,KIHUYO DISP,4374,NYERI,MUNICIPALITY,4,MOH
36.89,-0.441123,KINUNGA HEALTH CENTRE,491,NYERI,TETU,3,MOH
36.8544,-0.435484,KIRURUMI DISP,3148,NYERI,TETU,4,MOH
37.13,-0.42,MAGUTU MISSION DISP,468,NYERI,MATHIRA,4,MISS
36.91523,-0.512321,MAHIGA  MISSION DISP,27,NYERI,OTHAYA,4,MISS
36.9,-0.31667,MARY IMMACULATE HOSP. MWEIGA,1694,NYERI,KIENI WEST,1,MISS
37.04213,-0.131124,MERE DISP,469,NYERI,KIENI EAST,4,MOH
37.07748,-0.565766,MIHUTI DISP,470,NYERI,MUKURWE-INI,4,MOH
36.93414,-0.42414,MT. KENYA HOSPITAL,497,NYERI,MUNICIPALITY,1,MOH
36.71123,-0.30123,MUGUNDA DISP,471,NYERI,KIENI WEST,4,MOH
37.04464,-0.55924,MUKURWENI SUB-DISTRICT HOSP.,498,NYERI,MUKURWE-INI,1,MOH
37.02793,-0.123874,MURERU DISP,3150,NYERI,KIENI EAST,4,MOH
37.053153,-0.593694,MUTHUTHI-INI DISP,3810,NYERI,MUKURWE-INI,4,MOH
37.10231,-0.602321,MWERU DISPENSARY,507,NYERI,MUKURWE-INI,4,MOH
37.01082,-0.317568,NAIROBI DISP,472,NYERI,KIENI EAST,4,MOH
37.03124,-0.17421,NARO MORU CATHOLIC DISP,3141,NYERI,KIENI EAST,4,MISS
37.02027,-0.16667,NARO MORU SUB HEALTH CENTRE,474,NYERI,KIENI EAST,3,MOH
37.11982,-0.301354,NDATHI DISP,476,NYERI,KIENI EAST,4,MOH
37.137387,-0.522523,NDIMAINI DISP,477,NYERI,MATHIRA,4,MOH
36.8858,-0.489695,NDUGAMANO DISP,84,NYERI,TETU,4,MOH
37.09231,-0.45123,NGANDU-KABIRUINI MISSION DISP,478,NYERI,MATHIRA,4,MISS
37.064189,-0.409901,NGORANO HEALTH CENTRE,510,NYERI,MATHIRA,3,MOH
36.863964,-0.40045,NJOGUINI DISP,3545,NYERI,TETU,4,MOH
36.992255,-0.571122,NJOKI DISP,479,NYERI,MUKURWE-INI,4,MOH
36.96113,-0.42399,NYERI PROVINCIAL GENERAL HOSP.,499,NYERI,MUNICIPALITY,2,MOH
36.94271,-0.54783,OTHAYA KARIMA MISSION DISPENSARY,481,NYERI,OTHAYA,4,MISS
36.93995,-0.5399,OTHAYA SUB-DISTRICT HOSPITAL,500,NYERI,OTHAYA,1,MOH
37.13176,-0.461712,RAGATI DISP,483,NYERI,MATHIRA,4,MOH
36.8974,-0.568548,RURUGUTI DISP,3155,NYERI,OTHAYA,4,MOH
37.006306,-0.58243,SOUTH TETU DISP,3161,NYERI,MUKURWE-INI,4,MOH
37.017117,-0.526577,TAMBAYA DISP,3153,NYERI,MUKURWE-INI,4,MOH
37.153604,-0.604505,THANGATHI DISP,484,NYERI,MUKURWE-INI,4,MOH
36.94906,-0.41983,TOWN HEALTH CENTRE,493,NYERI,MUNICIPALITY,3,MOH
37.07946,-0.48549,TUMUTUMU MISS. HOSPITAL,501,NYERI,MATHIRA,1,MISS
36.97123,-0.49213,UNJIRU DISP,485,NYERI,TETU,4,MOH
36.9319,-0.475806,WAMAGANA HEALTH CENTRE,494,NYERI,TETU,3,MOH
36.8876,-0.46819,WANDUMBI DISP,486,NYERI,TETU,4,MOH
37.11397,-0.260355,WARAZO HEALTH CENTRE,511,NYERI,KIENI EAST,3,MOH
36.75123,-0.27412,WATUKA DISP,3362,NYERI,KIENI WEST,4,MOH
36.80123,-0.291235,WENDIGA DISP,3869,NYERI,KIENI WEST,4,MOH
36.982883,-0.545046,WITIMA DISP,487,NYERI,OTHAYA,4,MOH
36.9785,-0.548387,ZAINA DISP,488,NYERI,OTHAYA,4,MOH
,,AMA HEALTH CENTRE,4732,THIKA,,3,MISS
36.802321,-0.903212,GACHEGE DISP,2420,THIKA,KAMWANGI,4,MOH
36.77253,-0.972523,GACIIKA DISP,2417,THIKA,GATUNDU,4,MOH
36.7836,-0.875356,GAKOE HC,2425,THIKA,KAMWANGI,3,MOH
36.96123,-0.93125,GATANGA DISP,307,THIKA,GATANGA,4,MOH
36.96981,-0.938288,GATANGA MISS. DISP,308,THIKA,GATANGA,4,MISS
36.8126,-0.988882,GATITU DISP,197,THIKA,GATUNDU,4,MISS
36.9573,-0.98662,GATUKUYU DISP,,THIKA,KAMWANGI,4,MISS
36.902312,-1.000232,GATUNDU GENERAL SUB-DISTRICT HOS,250,THIKA,GATUNDU,1,MOH
36.99231,-0.962413,GATUNYU DISP,2711,THIKA,GATANGA,4,MOH
36.861235,-0.853212,GATURA HEALTH CENTRE,376,THIKA,GATANGA,3,MOH
37.322321,-0.94231,GIATHANINI DISP,314,THIKA,KAKUZI,4,MOH
36.892321,-0.942312,GITARE DISP,3433,THIKA,KAMWANGI,4,MOH
37.0116,-1.17885,GITHURAI DISP,,THIKA,RUIRU,4,MOH
36.9528,-0.982097,IGEGANIA HEALTH CENTRE,258,THIKA,KAMWANGI,3,MOH
37.3513,-0.991596,ITHANGA DISP,324,THIKA,KAKUZI,4,MOH
36.7913,-0.957674,ITURAMIRA DISP,,THIKA,GATUNDU,4,MOH
36.992321,-1.03231,JUJA FARM DISP,2429,THIKA,RUIRU,4,MOH
37.0749,-1.13724,KALIMONI HEALTH CENTRE,234,THIKA,RUIRU,3,MISS
36.7972,-0.897066,KAMUNYAKA DISP,,THIKA,KAMWANGI,4,MOH
36.7836,-0.928727,KARATU HEALTH CENTRE,236,THIKA,GATUNDU,3,MOH
36.849113,-0.906258,KARINGA DISP,211,THIKA,KAMWANGI,4,MISS
36.8085,-0.856359,KIARUTARA DISP,,THIKA,KAMWANGI,4,MOH
36.892312,-0.853214,KIGORO DISP,339,THIKA,GATANGA,4,MOH
36.973212,-0.922312,KIHUMBUINI DISP,341,THIKA,GATANGA,4,MOH
36.9858,-0.925561,KIHUMBUINI DISP,4596,THIKA,GATANGA,4,MISS
37.2202,-1.0712,KILIMAMBOGO MISS. HOSPITAL,254,THIKA,MUNICIPALITY,1,MISS
36.763212,-0.771423,KIMAKIA FOREST DISP,3795,THIKA,GATANGA,4,MOH
37.3083,-1.00517,KINYANGI HEALTH CENTRE,380,THIKA,KAKUZI,3,MOH
,,KIRATHAMI DISP,,THIKA,,4,MOH
36.8772,-0.911087,KIRIKO DISP,218,THIKA,KAMWANGI,4,MISS
36.90321,-0.923212,KIRWARA HEALTH CENTRE,383,THIKA,KAMWANGI,3,MOH
37.232252,-0.915586,KITITO DISP,346,THIKA,KAKUZI,4,MISS
37.0107,-0.944557,KIUNYU DISP,347,THIKA,GATANGA,4,MOH
36.961426,-0.969116,MAKWA KOLTING MISSION DISP,2421,THIKA,KAMWANGI,4,MISS
36.953603,-0.987387,MANGU DISPENSARY,241,THIKA,KAMWANGI,3,MISS
37.068919,-1.046838,MARY HELP OF THE SICK  MISSION H,,THIKA,MUNICIPALITY,1,MISS
36.8076,-0.881236,MATAARA DISP,387,THIKA,KAMWANGI,4,MOH
36.895946,-0.97027,MBICHI DISP,2455,THIKA,KAMWANGI,4,MOH
37.082312,-1.012321,MITUMBIRI DISP,2462,THIKA,KAKUZI,4,MOH
36.9686,-1.14266,MUGUTHA HEALTH CENTRE,,THIKA,RUIRU,3,MOH
,,MUIANA DISP,2405,THIKA,,4,MISS
36.9618,-0.928727,MUKARARA DISP,,THIKA,GATANGA,4,MOH
36.96321,-0.902312,MUKURWE DISP,4537,THIKA,GATANGA,4,MOH
37.1134,-1.11553,MUNYU HEALTH CENTRE,259,THIKA,MUNICIPALITY,3,MOH
36.782312,-0.932312,MUNYUINI DISP,4746,THIKA,GATUNDU,4,MOH
36.8085,-0.806607,NDAKAINI DISP,,THIKA,GATANGA,4,MOH
36.8234,-0.929631,NDARUGU DISP,,THIKA,KAMWANGI,4,MOH
,,NDONYERO HEALTH CENTRE,4595,THIKA,,3,MOH
36.785,-0.962196,NDUNDU DISPENSARY,222,THIKA,GATUNDU,4,MOH
36.797039,-0.973651,NDUNDU MISSION HEALTH CENTRE,232,THIKA,GATUNDU,3,MISS
36.901789,-1.009908,NDUNGU HEALTH CENTRE,2422,THIKA,GATUNDU,3,MISS
37.3825,-1.01964,NGELELYA DISP,2460,THIKA,KAKUZI,4,MOH
36.8944,-1.03185,NGENDA HEALTH CENTRE,242,THIKA,GATUNDU,3,MOH
37.2776,-1.04723,NGORIBA HEALTH CENTRE,223,THIKA,MUNICIPALITY,3,MOH
36.9044,-0.919681,NGORONGO HEALTH CENTRE,244,THIKA,KAMWANGI,3,MOH
37.263212,-1.041232,NYS YATTA DISP,2434,THIKA,MUNICIPALITY,4,MOH
36.964865,-1.135135,OAKLANDS HOSPITAL,2406,THIKA,RUIRU,1,MISS
36.9066,-1.11779,RUIRU HEALTH CENTRE,245,THIKA,RUIRU,3,MOH
37.079567,-1.048742,ST LUKE'S HOSPITAL,4752,THIKA,MUNICIPALITY,1,MISS
37.1346,-1.07798,ST. MULUMBA CATHOLIC HOSPITAL,4754,THIKA,MUNICIPALITY,1,MISS
37.0776,-1.03678,THIKA DISTRICT HOSPITAL,256,THIKA,MUNICIPALITY,1,MOH
36.9876,-0.910635,THUITA PCEA DISP,,THIKA,GATANGA,4,MISS
39.595692,-3.82122,AL-SULTAN DISP,513,KILIFI,KALOLENI,4,MISS
39.523701,-3.54541,BAMBA HEALTH CENTRE,559,KILIFI,BAMBA,3,MOH
39.749401,-3.88427,BOMANI DISP,,KILIFI,KIKAMBALA,4,MOH
39.64452,-3.92021,BWAGAMOYO DISP,514,KILIFI,KALOLENI,4,MOH
39.699951,-3.73492,CHASIMBA/MWELE DISP,519,KILIFI,CHONYI,4,MOH
39.805408,-3.42881,DIDA DISP,523,KILIFI,VITENGENI,4,MOH
39.671959,-3.54244,GANZE DISP,525,KILIFI,GANZE,4,MOH
39.585923,-3.814363,GIRIAMA MISSION DISP,528,KILIFI,KALOLENI,4,MISS
39.540619,-3.78647,GOTANI DISP,531,KILIFI,KALOLENI,4,MOH
39.742729,-3.63261,JARIBUNI DISP,532,KILIFI,GANZE,4,MOH
39.686451,-3.83107,JIBANA HEALTH CENTRE,560,KILIFI,KALOLENI,3,MOH
39.761131,-3.82987,JUNJU DISP,534,KILIFI,KIKAMBALA,4,MOH
39.85722,-3.63205,KILIFI DISTRICT HOSPITAL,565,KILIFI,BAHARI,1,MOH
39.579223,-3.729553,KINARANI DISP,3762,KILIFI,KALOLENI,4,MOH
39.676958,-3.782055,KIZINGO H C,3300,KILIFI,CHONYI,3,MOH
39.58707,-3.91277,KOMBENI DISP,540,KILIFI,KALOLENI,4,MOH
39.661819,-3.8669,LENGA DISP,541,KILIFI,KALOLENI,4,MOH
39.49386,-3.85673,MARIAKANI HEALTH CENTRE,570,KILIFI,KALOLENI,3,MOH
39.928551,-3.3904,MATSANGONI DISP,544,KILIFI,BAHARI,4,MOH
39.663441,-3.84524,MGAMBONI DISP,546,KILIFI,KALOLENI,4,MOH
39.738239,-3.91792,MTWAPA DISP,545,KILIFI,KIKAMBALA,4,MOH
39.576759,-3.28851,MURYACHWAKE DISP,547,KILIFI,VITENGENI,4,MOH
39.862282,-3.51353,NGERENYA DISP,548,KILIFI,BAHARI,4,MOH
39.773449,-3.77444,PINGILIKANI DISP,550,KILIFI,CHONYI,4,MOH
39.566319,-3.93892,RABAI HEALTH CENTRE,571,KILIFI,KALOLENI,3,MOH
39.63147,-3.8854,RIBE DISP,551,KILIFI,KALOLENI,4,MOH
39.705671,-3.777286,ST TERESA'S CATHOLIC DISP,3629,KILIFI,CHONYI,4,MISS
39.6334,-3.8166,ST. LUKE'S KALOLENI HOSPITAL,2938,KILIFI,KALOLENI,1,MISS
39.779401,-3.88018,SUN N SAND DISP,538,KILIFI,KIKAMBALA,4,MISS
39.8592,-3.68278,TAKAUNGU DISP,554,KILIFI,KIKAMBALA,4,MOH
39.44978,-3.71439,TSANGATSINI DISP,556,KILIFI,KALOLENI,4,MOH
39.594903,-3.883313,UNION MEDICAL DISP,,KILIFI,KALOLENI,4,MISS
39.809422,-3.81929,VIPINGO HEALTH CENTRE,572,KILIFI,KIKAMBALA,3,MOH
39.8133,-3.80758,VIPINGO SISAL ESTATE DISP,557,KILIFI,KIKAMBALA,4,MISS
39.707989,-3.35909,VITENGENI DISP,563,KILIFI,VITENGENI,4,MOH
,,WEMA CATHOLIC DISP,,KILIFI,,4,MISS
,,WORLD REVIVAL DISP,,KILIFI,,4,MISS
39.434,-3.98003,BOFU DISP,573,KWALE,KINANGO,4,MOH
39.5752,-4.28581,CATHOLIC DISP DIANI-UKUNDA,,KWALE,MSAMBWENI,4,MISS
39.5681,-4.27433,DIANI DISP,574,KWALE,MSAMBWENI,4,MOH
39.3469,-4.41492,ESHU DISP,575,KWALE,MSAMBWENI,4,MOH
39.5344,-4.33936,IBN SINA DISP,3668,KWALE,MSAMBWENI,4,MISS
39.4982,-3.90842,KAFUDINI DISP,3779,KWALE,SAMBURU,4,MOH
39.3981,-4.0449,KIBANDAONGO DISP,576,KWALE,KINANGO,4,MOH
39.31,-4.39594,KIBUYUNI DISP,577,KWALE,KUBO,4,MOH
,,KICHAGA DISP,3781,KWALE,,4,MISS
39.356837,-4.34917,KICHAKA SIMBA MISSION DISP,578,KWALE,KUBO,4,MISS
39.3135,-4.44607,KIKONENI H C,603,KWALE,MSAMBWENI,3,MOH
39.0764,-4.35192,KILIMANGODO DISP,579,KWALE,MSAMBWENI,4,MOH
39.3132,-4.13986,KINANGO SUB-DISTRICT HOSPITAL,609,KWALE,KINANGO,1,MOH
39.2324,-3.86981,KINANGONI DISP,4131,KWALE,SAMBURU,4,MOH
39.456,-4.17514,KWALE SUB-DISTRICT HOSPITAL,610,KWALE,MATUGA,1,MOH
39.3157,-4.35608,LUKORE DISP,580,KWALE,KUBO,4,MOH
39.1206,-4.55366,LUNGA LUNGA DISP,581,KWALE,MSAMBWENI,4,MOH
39.5,-3.95,LUTSANGANI DISP,582,KWALE,SAMBURU,4,MOH
39.0402,-3.72904,MACKINON DISP,583,KWALE,SAMBURU,4,MOH
39.375,-4.44518,MAFISINI DISP,584,KWALE,MSAMBWENI,4,MOH
39.5563,-4.21096,MAGODZONI DISP,4132,KWALE,MATUGA,4,MOH
39.2944,-4.40447,MAJIMOTO DISP,3669,KWALE,MSAMBWENI,4,MOH
39.2762,-4.57561,MAJORENI DISP,585,KWALE,MSAMBWENI,4,MOH
39.2454,-3.98457,MAKAMINI DISP,586,KWALE,SAMBURU,4,MOH
,,MAKWANGANI MISSION DISP,3963,KWALE,,4,MISS
39.2438,-4.45926,MAMBA DISP,,KWALE,MSAMBWENI,4,MOH
39.4334,-3.88865,MANDA DISP,596,KWALE,SAMBURU,4,MOH
39.571,-4.16819,MATUGA DISP,587,KWALE,MATUGA,4,MOH
39.54152,-3.96716,MAZERAS DISP,588,KWALE,SAMBURU,4,MOH
39.495,-4.24406,MAZUMAALUME DISP,3299,KWALE,MATUGA,4,MOH
39.53,-4.29503,MBUANI DISP,589,KWALE,MSAMBWENI,4,MOH
39.3962,-4.42287,MIVUMONI DISP,590,KWALE,MSAMBWENI,4,MISS
39.2675,-4.29071,MKONGANI DISP,591,KWALE,KUBO,4,MOH
39.3968,-4.66227,MKWIRO DISP,2897,KWALE,MSAMBWENI,4,MOH
39.4868,-3.98765,MNYENZENI DISP,592,KWALE,SAMBURU,4,MOH
39.2457,-4.48888,MRIMA DISP,593,KWALE,MSAMBWENI,4,MISS
39.4708,-4.48007,MSAMBWENI DISTRICT HOSPITAL,611,KWALE,MSAMBWENI,1,MOH
39.3411,-4.00308,MTAA DISP,3964,KWALE,KINANGO,4,MOH
,,MTUNWA HEALTH CENTRE,2903,KWALE,,3,MISS
39.5141,-4.34114,MUHAKA DISP,594,KWALE,MSAMBWENI,4,MOH
39.3663,-4.22579,MWALUPHAMBA DISP,595,KWALE,KUBO,4,MOH
39.363895,-4.379162,MWALUVANGA DISP,,KWALE,KUBO,4,MOH
,,MWAMUA HEALTH DISP,2902,KWALE,,4,MISS
39.4527,-4.34027,MWAPALA DISP,3782,KWALE,KUBO,4,MOH
39.167,-4.25718,NDAVAYA DISP,597,KWALE,KINANGO,4,MOH
39.631603,-4.128266,NG'OMBENI DISP,598,KWALE,MATUGA,4,MOH
39.2698,-3.79005,SAMBURU H C,604,KWALE,SAMBURU,3,MOH
39.4179,-4.35774,SHIMBA HILLS H C,605,KWALE,KUBO,3,MOH
39.378825,-4.645082,SHIMONI DISP,599,KWALE,MSAMBWENI,4,MOH
39.2822,-3.62041,SILALONI DISP,,KWALE,SAMBURU,4,MOH
39.1423,-3.75431,TARU HEALTH CENTRE,606,KWALE,SAMBURU,3,MOH
39.5869,-4.24935,TIWI RURAL H T C,613,KWALE,MATUGA,3,MOH
39.576165,-4.287945,UKUNDA CATHOLIC DISP,,KWALE,MSAMBWENI,4,MISS
39.217396,-4.660974,VANGA H C,607,KWALE,MSAMBWENI,3,MOH
39.1633,-4.04133,VIGURUNGANI DISP,600,KWALE,KINANGO,4,MOH
39.2142,-4.48469,VITSANGALAWENI DISP,601,KWALE,MSAMBWENI,4,MOH
39.4883,-4.15284,VYONGWANI DISP,2898,KWALE,MATUGA,4,MOH
39.6026,-4.1736,WAA DISP,602,KWALE,MATUGA,4,MOH
39.3629,-4.65501,WASINI DISP,3783,KWALE,MSAMBWENI,4,MOH
40.68,-2.42,BAHARINI MISSION DISP,2446,LAMU,MPEKETONI,4,MISS
40.795232,-2.057423,BARGONI HEALTH CENTRE,3606,LAMU,HINDI,3,MOH
41.106066,-2.071384,FAZA HEALTH CENTRE,626,LAMU,FAZA,3,MOH
40.810619,-2.17357,HINDI MAGOGONI DISP,,LAMU,HINDI,4,MOH
40.82,-2.18,HINDI PRISON DISP,615,LAMU,HINDI,4,MOH
40.657674,-2.341627,HONGWE CATHOLIC HEALTH CENTRE,616,LAMU,MPEKETONI,3,MISS
41.123971,-2.080138,ICHUNDWA DISP,625,LAMU,KIZINGITINI,4,MOH
41.489472,-1.741314,KIUNGA HEALTH CENTRE,627,LAMU,KIUNGA,3,MOH
41.276085,-2.002129,KIWAYU DISP,618,LAMU,KIZINGITINI,4,MOH
41.1464,-2.07302,KIZINGITINI DISP,617,LAMU,KIZINGITINI,4,MOH
40.716142,-2.368667,LAKE KENYATTA HEALTH CENTRE,2451,LAMU,MPEKETONI,3,MISS
40.906769,-2.27857,LAMU DISTRICT HOSPITAL,631,LAMU,AMU,1,MOH
41.181,-1.746,MANGAI DISP,2508,LAMU,KIUNGA,4,MOH
40.858402,-2.29451,MATONDONI DISP,619,LAMU,AMU,4,MOH
41.299752,-1.896091,MKOKONI DISP,3786,LAMU,KIUNGA,4,MOH
40.6761,-2.29477,MKUNUBI DISP,620,LAMU,MPEKETONI,4,MOH
40.7218,-2.42249,MLANGUMU DISP,,LAMU,MPEKETONI,4,MOH
40.315276,-2.274546,MOA (WEMA) MISSION DISP,2450,LAMU,WITU,4,MISS
40.830624,-2.226905,MOKOWE HEALTH CENTRE,628,LAMU,HINDI,3,MOH
40.6976,-2.38934,MPEKETONI HEALTH CENTRE,629,LAMU,MPEKETONI,3,MOH
40.860674,-2.234325,MUKOWE HOSPITAL,,LAMU,HINDI,1,MOH
40.780399,-2.01823,N.Y.S DISP (BARGONI),614,LAMU,HINDI,4,MOH
41.209608,-2.011428,NDAU DISP,621,LAMU,KIZINGITINI,4,MOH
40.481233,-2.203467,PANDA NGUO DISP,3787,LAMU,WITU,4,MOH
41.011852,-2.119562,PATTE DISP,622,LAMU,FAZA,4,MOH
,,R.D.A.U DISP,,LAMU,,4,MOH
40.949199,-2.277881,SHELLA DISP,623,LAMU,AMU,4,MOH
41.08097,-2.109339,SIYU DISP,624,LAMU,FAZA,4,MOH
40.435958,-2.39067,WITU HEALTH CENTRE,630,LAMU,WITU,3,MOH
39.477797,-3.065975,ADC GALANA RANCH DISP,3301,MALINDI,MALINDI,4,MISS
39.979912,-2.8398,ADU DISP,512,MALINDI,MARAFA,4,MOH
39.791723,-3.247002,AIC MALANGA DISP,4657,MALINDI,MALINDI,4,MISS
39.784611,-3.10371,BARICHO DISP,516,MALINDI,MARAFA,4,MOH
39.633499,-3.122,CHAKAMA DISP,518,MALINDI,MALINDI,4,MOH
39.936409,-3.18239,DAGAMRA DISP,521,MALINDI,MARAFA,4,MOH
40.093725,-2.917646,FUNDISA DISP,2937,MALINDI,MAGARINI,4,MOH
40.116335,-3.197483,GALANA HOSPITAL,564,MALINDI,MALINDI,1,MISS
39.891178,-3.13094,GARASHI DISP,526,MALINDI,MARAFA,4,MOH
40.050652,-3.284649,GEDE DISP,527,MALINDI,MALINDI,4,MOH
40.133381,-3.03614,GONGONI DISP,530,MALINDI,MAGARINI,4,MOH
39.905842,-3.18922,JILORE HEALTH CENTRE,533,MALINDI,MALINDI,3,MOH
39.86591,-3.16443,KAKONENI DISP,535,MALINDI,MALINDI,4,MOH
40.001911,-3.22065,KAKUYUNI DISP,536,MALINDI,MALINDI,4,MOH
39.792298,-3.257113,MALANGA SDA DISPENSARY,,MALINDI,MALINDI,4,MISS
40.1182,-3.2165,MALINDI DISTRICT HOSPITAL,566,MALINDI,MALINDI,1,MOH
40.136879,-3.11815,MAMBRUI DISP,542,MALINDI,MAGARINI,4,MOH
39.959728,-3.02833,MARAFA HEALTH CENTRE (MAGARINI),561,MALINDI,MARAFA,3,MOH
40.144611,-2.863,MARERENI DISP,3765,MALINDI,MAGARINI,4,MOH
40.112049,-3.09027,MARIKEBUNI DISP,543,MALINDI,MAGARINI,4,MOH
40.031232,-3.195264,MERE SDA DISP,,MALINDI,MALINDI,4,MISS
40.037835,-2.702209,MIDZIJINI DISP,3766,MALINDI,MARAFA,4,MISS
40.114903,-3.232732,MUNICIPAL HEALTH CENTRE,4350,MALINDI,MALINDI,3,LA
40.140365,-2.963256,NEEMA MEDICAL DISP,,MALINDI,MAGARINI,4,MISS
40.18,-3.01,NGOMENI DISP,549,MALINDI,MAGARINI,4,MOH
39.822899,-3.02801,SOSONI DISP,553,MALINDI,MARAFA,4,MOH
40.112698,-3.220937,TAWFIQ MUSLIM HOSPITAL,2940,MALINDI,MALINDI,1,MISS
40.114882,-3.216853,TAWHEED MUSLIM DISP,,MALINDI,MALINDI,4,MISS
40.01693,-3.35175,WATAMU SDA DISP,2917,MALINDI,MALINDI,4,MISS
39.663987,-4.041251,ALMS HOUSE DISP,643,MOMBASA,ISLAND,4,LA
,,AMANI MEDICAL DISP,3534,MOMBASA,,4,MISS
39.714984,-4.005339,ANNEXE DISP,4517,MOMBASA,KISAUNI,4,MOH
,,BAHARI DISP,632,MOMBASA,,4,LA
39.707035,-3.973318,BAMBURI DISP,644,MOMBASA,KISAUNI,4,LA
39.61943,-4.016913,CHAANI DISP,645,MOMBASA,CHANGAMWE,4,LA
39.677362,-4.059355,COAST PROVINCIAL GENERAL HOSP.,696,MOMBASA,ISLAND,2,MOH
39.644637,-4.100958,CRESCENT MEDICAL AID DISP,3303,MOMBASA,LIKONI,4,MISS
,,CYNN MED DISP,3836,MOMBASA,,4,MISS
,,DOGA DISP,3538,MOMBASA,,4,MISS
39.665141,-4.056412,ELIZA MEDICAL RENT DISP,4530,MOMBASA,ISLAND,4,MISS
39.658767,-4.065307,GANJONI (CDC) DISP,648,MOMBASA,ISLAND,4,LA
39.680918,-4.064671,HOLY GHOST CATHEDRAL DISP,3307,MOMBASA,ISLAND,4,MISS
,,JADESHI MEMORIAL DISP,4529,MOMBASA,,4,MISS
,,JAFAGOS MEDICAL CENTRE,4525,MOMBASA,,4,MISS
,,JAMIA PLAZA DISP,,MOMBASA,,4,NGO
39.598962,-3.987726,JOMVU KUU HEALTH CENTRE,685,MOMBASA,CHANGAMWE,3,LA
39.596276,-3.990976,JOMVU REFUGEE CAMP,,MOMBASA,CHANGAMWE,4,NGO
39.65,-4.08,KILINDINI PORT DISP,651,MOMBASA,LIKONI,4,MOH
39.692579,-4.030596,KISAUNI DISP,653,MOMBASA,KISAUNI,4,MOH
39.684077,-4.041348,KONGOWEA HEALTH CENTRE,683,MOMBASA,KISAUNI,3,MOH
39.68,-4.039701,KONGOWEA MED DISP,4523,MOMBASA,KISAUNI,4,MISS
39.6,-4.04,KWA JOMVU HEALTH CENTRE,684,MOMBASA,CHANGAMWE,3,LA
39.655484,-4.085214,LIKONI HEALTH CENTRE,687,MOMBASA,LIKONI,3,MOH
39.644641,-4.111836,LIKONI MISSION DISP,655,MOMBASA,LIKONI,4,MISS
,,M.E.W.A  HOSPITAL,4471,MOMBASA,,1,MISS
39.63,-4.0352,MAGONGO HEALTH CENTRE,688,MOMBASA,CHANGAMWE,3,LA
39.66667,-4.031532,MAJENGO DISP,689,MOMBASA,ISLAND,4,LA
39.663509,-4.058393,MAJENGO MCH/FP CLINIC,,MOMBASA,ISLAND,4,NGO
39.655225,-4.03153,MAKUPA HEALTH CENTRE,690,MOMBASA,ISLAND,3,LA
39.660636,-4.045181,MAKUPA MCH/FP CLINIC,,MOMBASA,ISLAND,4,NGO
,,MARY IMMACULATE DISPENSARY,,MOMBASA,,4,MISS
,,MAUNGUJA DISP,659,MOMBASA,,4,LA
,,MIKINDANI DISP,3305,MOMBASA,,4,MOH
39.648458,-4.029325,MIKINDANI MISSION DISP,660,MOMBASA,CHANGAMWE,4,MISS
39.58529,-4.010761,MIRITINI DISP,4508,MOMBASA,CHANGAMWE,4,LA
39.674068,-4.063657,MKOMANI HARAMBEE DISP,661,MOMBASA,ISLAND,4,NGO
,,MLALEO MEDICAL DISP,4518,MOMBASA,,4,MISS
39.651523,-4.045337,MOW SHIMANZI DISP,656,MOMBASA,ISLAND,4,LA
39.641934,-4.068683,MTONGWE DISP,3959,MOMBASA,LIKONI,4,MISS
39.639063,-4.081243,MTONGWE HEALTH CENTRE,692,MOMBASA,LIKONI,3,MOH
,,MTOPANGA DISP,4526,MOMBASA,,4,MISS
,,MTUPANGA (ELIZA) DISP,3077,MOMBASA,,4,MISS
39.67,-4.05,MVITA DISP (MOMBASA),638,MOMBASA,ISLAND,4,LA
39.685962,-3.960939,MWAKIRUGE DISP,663,MOMBASA,KISAUNI,4,LA
39.672694,-4.064651,MWEMBE TAYARI SUB HEALTH CENTRE,664,MOMBASA,ISLAND,3,LA
39.67,-4.06,NGOMEN DISP,2370,MOMBASA,ISLAND,4,MOH
